enzyme_id,compound_id
EC3.1.1.5,C05973
EC3.1.1.57,C03671
EC3.1.1.57,C04434
EC3.1.1.68,C02753
EC3.1.1.68,C00502
EC3.1.1.7,C01996
EC3.1.1.7,C00114
EC3.1.1.75,C06143
EC3.1.1.75,C04546
EC3.1.1.83,C01880
EC3.1.1.83,C06103
EC3.1.1.83,C11403
EC3.1.1.83,C11406
EC3.1.1.83,C11418
EC3.1.1.83,C11420
EC3.1.1.83,C11402
EC3.1.1.83,C11404
EC3.1.1.83,C11414
EC3.1.1.83,C11417
EC3.1.1.85,C19846
EC3.1.1.85,C19845
EC3.1.1.92,C06676
EC3.1.1.92,C02222
EC3.1.1.95,C18640
EC3.1.1.95,C18641
EC3.1.1.95,C18634
EC3.1.1.95,C20689
EC3.1.2.12,C01031
EC3.1.2.22,C00154
EC3.1.2.22,C00249
EC3.1.2.23,C02949
EC3.1.2.23,C00156
EC3.1.2.25,C15524
EC3.1.2.25,C02137
EC3.1.2.28,C15547
EC3.1.2.28,C03657
EC3.1.2.30,C04348
EC3.1.2.30,C00149
EC3.1.2.32,C21452
EC3.1.2.32,C21453
EC3.1.2.4,C01013
EC3.1.2.4,C05668
EC3.1.2.4,C06000
EC3.1.2.4,C06001
EC3.1.2.6,C03451
EC3.1.2.6,C00256
EC3.1.3.1,C04895
EC3.1.3.1,C04874
EC3.1.3.1,C01081
EC3.1.3.1,C00378
EC3.1.3.1,C03360
EC3.1.3.1,C00870
EC3.1.3.10,C00103
EC3.1.3.10,C00267
EC3.1.3.100,C01081
EC3.1.3.100,C00378
EC3.1.3.101,C21219
EC3.1.3.101,C17700
EC3.1.3.102,C00061
EC3.1.3.102,C00255
EC3.1.3.103,C21383
EC3.1.3.103,C20934
EC3.1.3.104,C04454
EC3.1.3.104,C04732
EC3.1.3.105,C16698
EC3.1.3.105,C02713
EC3.1.3.108,C00006
EC3.1.3.108,C00003
EC3.1.3.109,C01182
EC3.1.3.109,C22337
EC3.1.3.11,C00447
EC3.1.3.11,C05382
EC3.1.3.11,C00354
EC3.1.3.11,C00085
EC3.1.3.12,C00689
EC3.1.3.12,C01083
EC3.1.3.15,C01100
EC3.1.3.15,C00860
EC3.1.3.18,C00988
EC3.1.3.18,C00160
EC3.1.3.2,C00061
EC3.1.3.2,C00255
EC3.1.3.2,C01081
EC3.1.3.2,C00378
EC3.1.3.2,C03360
EC3.1.3.2,C00870
EC3.1.3.2,C00681
EC3.1.3.2,C01885
EC3.1.3.21,C00093
EC3.1.3.21,C00116
EC3.1.3.22,C00644
EC3.1.3.22,C00392
EC3.1.3.24,C02591
EC3.1.3.24,C00089
EC3.1.3.25,C01177
EC3.1.3.25,C00137
EC3.1.3.25,C03546
EC3.1.3.25,C04006
EC3.1.3.27,C03892
EC3.1.3.27,C00344
EC3.1.3.3,C01005
EC3.1.3.3,C00065
EC3.1.3.37,C00447
EC3.1.3.37,C05382
EC3.1.3.4,C05977
EC3.1.3.4,C03201
EC3.1.3.4,C01120
EC3.1.3.4,C00836
EC3.1.3.4,C06124
EC3.1.3.4,C00319
EC3.1.3.4,C02960
EC3.1.3.4,C00195
EC3.1.3.4,C00416
EC3.1.3.4,C00641
EC3.1.3.45,C04478
EC3.1.3.45,C01187
EC3.1.3.46,C00665
EC3.1.3.46,C00085
EC3.1.3.57,C01243
EC3.1.3.57,C04063
EC3.1.3.57,C01220
EC3.1.3.57,C03546
EC3.1.3.6,C01367
EC3.1.3.6,C00212
EC3.1.3.6,C01368
EC3.1.3.6,C00299
EC3.1.3.6,C06193
EC3.1.3.6,C00387
EC3.1.3.6,C05822
EC3.1.3.6,C00475
EC3.1.3.64,C04062
EC3.1.3.64,C01177
EC3.1.3.64,C11554
EC3.1.3.64,C01277
EC3.1.3.64,C04549
EC3.1.3.64,C01194
EC3.1.3.7,C00053
EC3.1.3.7,C00224
EC3.1.3.70,C11516
EC3.1.3.70,C11544
EC3.1.3.71,C11536
EC3.1.3.71,C11537
EC3.1.3.73,C04778
EC3.1.3.73,C05775
EC3.1.3.77,C15650
EC3.1.3.77,C15606
EC3.1.3.77,C15651
EC3.1.3.80,C01159
EC3.1.3.80,C00631
EC3.1.3.82,C11472
EC3.1.3.82,C07838
EC3.1.3.83,C19879
EC3.1.3.83,C19880
EC3.1.3.87,C15651
EC3.1.3.87,C15606
EC3.1.3.88,C18004
EC3.1.3.88,C01759
EC3.1.3.89,C00364
EC3.1.3.89,C00214
EC3.1.3.89,C00239
EC3.1.3.89,C00881
EC3.1.3.89,C00362
EC3.1.3.89,C00330
EC3.1.3.89,C00360
EC3.1.3.89,C00559
EC3.1.3.89,C00365
EC3.1.3.89,C00526
EC3.1.3.89,C06196
EC3.1.3.89,C05512
EC3.1.3.90,C02995
EC3.1.3.90,C00208
EC3.1.3.92,C12213
EC3.1.3.92,C12212
EC3.1.4.12,C00550
EC3.1.4.12,C00195
EC3.1.4.14,C00229
EC3.1.4.14,C03688
EC3.1.4.14,C01134
EC3.1.4.16,C02353
EC3.1.4.16,C01367
EC3.1.4.16,C02355
EC3.1.4.16,C01368
EC3.1.4.16,C02354
EC3.1.4.16,C05822
EC3.1.4.16,C06194
EC3.1.4.16,C06193
EC3.1.4.17,C00575
EC3.1.4.17,C00020
EC3.1.4.17,C00942
EC3.1.4.17,C00144
EC3.1.4.3,C00344
EC3.1.4.3,C00641
EC3.1.4.3,C00350
EC3.1.4.3,C01194
EC3.1.4.3,C01177
EC3.1.4.3,C04756
EC3.1.4.3,C03454
EC3.1.4.3,C00157
EC3.1.4.39,C04635
EC3.1.4.39,C15646
EC3.1.4.4,C00350
EC3.1.4.4,C00416
EC3.1.4.4,C04756
EC3.1.4.4,C15647
EC3.1.4.4,C00157
EC3.1.4.46,C00670
EC3.1.4.46,C00093
EC3.1.4.46,C00114
EC3.1.4.46,C01233
EC3.1.4.46,C00189
EC3.1.4.53,C00575
EC3.1.4.53,C00020
EC3.1.4.55,C20440
EC3.1.4.55,C01151
EC3.1.4.57,C20440
EC3.1.4.57,C20986
EC3.1.4.57,C00117
EC3.1.5.1,C00286
EC3.1.5.1,C00330
EC3.1.6.1,C06125
EC3.1.6.1,C02686
EC3.1.6.1,C02538
EC3.1.6.1,C00468
EC3.1.6.12,G12336
EC3.1.6.12,G13043
EC3.1.6.13,G13034
EC3.1.6.13,G13035
EC3.1.6.13,G13041
EC3.1.6.13,G13042
EC3.1.6.14,G13073
EC3.1.6.14,G13074
EC3.1.6.14,G09660
EC3.1.6.14,G02632
EC3.1.6.4,G01945
EC3.1.6.4,G01977
EC3.1.6.8,C03405
EC3.1.6.8,C01290
EC3.1.6.8,C06125
EC3.1.6.8,C02686
EC3.1.7.2,C01228
EC3.1.7.2,C00035
EC3.1.8.1,C06604
EC3.1.8.1,C06607
EC3.1.8.1,C00870
EC3.1.8.1,C06606
EC3.1.8.1,C06608
EC3.10.1.1,G13036
EC3.10.1.1,G13037
EC3.11.1.1,C03167
EC3.11.1.3,C02798
EC3.13.1.1,C00029
EC3.13.1.1,C11521
EC3.13.1.9,C00155
EC3.13.1.9,C03431
EC3.13.2.1,C00021
EC3.13.2.1,C00155
EC3.2.1.1,C00369
EC3.2.1.1,C00721
EC3.2.1.1,C00208
EC3.2.1.1,C01935
EC3.2.1.10,C00089
EC3.2.1.10,C00252
EC3.2.1.10,C00721
EC3.2.1.11,C00372
EC3.2.1.11,C00252
EC3.2.1.122,C00689
EC3.2.1.122,C00092
EC3.2.1.122,C02995
EC3.2.1.132,C00734
EC3.2.1.132,C06023
EC3.2.1.133,C00369
EC3.2.1.133,C00721
EC3.2.1.133,C00208
EC3.2.1.133,C01935
EC3.2.1.14,C00461
EC3.2.1.14,C00140
EC3.2.1.14,C01674
EC3.2.1.141,C06400
EC3.2.1.141,C01083
EC3.2.1.144,C21995
EC3.2.1.144,C01187
EC3.2.1.144,C21996
EC3.2.1.15,C00470
EC3.2.1.15,C00333
EC3.2.1.15,C02273
EC3.2.1.165,C06023
EC3.2.1.165,C00329
EC3.2.1.166,C00925
EC3.2.1.166,G13034
EC3.2.1.18,C04730
EC3.2.1.18,C01290
EC3.2.1.18,C06128
EC3.2.1.18,C02686
EC3.2.1.183,C00043
EC3.2.1.183,C00645
EC3.2.1.184,C20357
EC3.2.1.184,C20424
EC3.2.1.2,C00369
EC3.2.1.2,C00721
EC3.2.1.2,C00208
EC3.2.1.2,C01935
EC3.2.1.20,C00208
EC3.2.1.20,C00089
EC3.2.1.23,C05796
EC3.2.1.23,C00124
EC3.2.1.23,C00243
EC3.2.1.23,C00267
EC3.2.1.23,C01290
EC3.2.1.23,C01190
EC3.2.1.23,C04911
EC3.2.1.23,C04884
EC3.2.1.23,C06136
EC3.2.1.23,C06135
EC3.2.1.23,G00110
EC3.2.1.23,G00109
EC3.2.1.23,G01977
EC3.2.1.23,G13073
EC3.2.1.25,C02492
EC3.2.1.25,C00159
EC3.2.1.26,C00089
EC3.2.1.26,C00492
EC3.2.1.26,C05402
EC3.2.1.26,C01613
EC3.2.1.26,C05404
EC3.2.1.26,C16688
EC3.2.1.26,C00092
EC3.2.1.28,C01083
EC3.2.1.3,C00369
EC3.2.1.3,C00721
EC3.2.1.31,C05787
EC3.2.1.31,C05791
EC3.2.1.31,C04900
EC3.2.1.31,C12632
EC3.2.1.31,C03033
EC3.2.1.31,C00191
EC3.2.1.31,G13040
EC3.2.1.31,G09660
EC3.2.1.31,C11376
EC3.2.1.31,C11173
EC3.2.1.31,G00526
EC3.2.1.31,G00711
EC3.2.1.35,G13043
EC3.2.1.35,G00872
EC3.2.1.35,G12336
EC3.2.1.35,G10505
EC3.2.1.35,G00526
EC3.2.1.37,C02352
EC3.2.1.37,C00181
EC3.2.1.4,C00760
EC3.2.1.4,C01898
EC3.2.1.4,C00185
EC3.2.1.45,C03108
EC3.2.1.45,C00319
EC3.2.1.45,C01190
EC3.2.1.45,C00195
EC3.2.1.46,C01747
EC3.2.1.46,C00319
EC3.2.1.46,C02686
EC3.2.1.46,C00195
EC3.2.1.50,G13038
EC3.2.1.50,G13039
EC3.2.1.54,C00973
EC3.2.1.54,C01935
EC3.2.1.55,C02474
EC3.2.1.55,C00259
EC3.2.1.64,C06215
EC3.2.1.64,C01725
EC3.2.1.65,C06215
EC3.2.1.65,C01725
EC3.2.1.67,C00470
EC3.2.1.67,C00333
EC3.2.1.67,C02273
EC3.2.1.68,C00369
EC3.2.1.68,C01935
EC3.2.1.76,G13035
EC3.2.1.76,G13036
EC3.2.1.76,G13042
EC3.2.1.76,G12336
EC3.2.1.78,C02492
EC3.2.1.78,C00159
EC3.2.1.82,C00470
EC3.2.1.82,C02273
EC3.2.1.85,C05396
EC3.2.1.85,C01113
EC3.2.1.86,C06187
EC3.2.1.86,C01172
EC3.2.1.86,C06188
EC3.2.1.86,C04534
EC3.2.1.86,C00092
EC3.2.1.91,C00760
EC3.2.1.91,C00185
EC3.2.1.91,C01898
EC3.2.1.93,C00689
EC3.2.1.93,C00092
EC3.2.2.1,C00212
EC3.2.2.1,C00147
EC3.2.2.1,C00387
EC3.2.2.1,C00242
EC3.2.2.1,C00294
EC3.2.2.1,C00262
EC3.2.2.1,C01762
EC3.2.2.1,C00385
EC3.2.2.10,C00364
EC3.2.2.10,C00178
EC3.2.2.10,C00055
EC3.2.2.10,C00380
EC3.2.2.10,C00105
EC3.2.2.10,C00106
EC3.2.2.16,C00170
EC3.2.2.16,C03089
EC3.2.2.2,C00294
EC3.2.2.2,C00262
EC3.2.2.26,C16999
EC3.2.2.26,C17010
EC3.2.2.3,C03150
EC3.2.2.3,C00153
EC3.2.2.3,C05841
EC3.2.2.3,C00253
EC3.2.2.3,C00299
EC3.2.2.3,C00106
EC3.2.2.30,C20773
EC3.2.2.30,C17010
EC3.2.2.4,C00020
EC3.2.2.4,C00147
EC3.2.2.5,C00003
EC3.2.2.5,C00153
EC3.2.2.8,C00299
EC3.2.2.8,C00106
EC3.2.2.8,C00475
EC3.2.2.8,C00380
EC3.2.2.9,C00021
EC3.2.2.9,C03539
EC3.2.2.9,C00170
EC3.2.2.9,C03089
EC3.3.2.1,C00885
EC3.3.2.1,C04171
EC3.3.2.10,C06548
EC3.3.2.10,C01380
EC3.3.2.10,C14771
EC3.3.2.10,C14775
EC3.3.2.10,C14770
EC3.3.2.10,C14774
EC3.3.2.10,C14769
EC3.3.2.10,C14773
EC3.3.2.10,C14768
EC3.3.2.10,C14772
EC3.3.2.12,C19975
EC3.3.2.12,C19946
EC3.3.2.13,C00251
EC3.3.2.13,C20710
EC3.3.2.15,C18054
EC3.3.2.15,C19830
EC3.3.2.2,C04517
EC3.3.2.2,C00670
EC3.3.2.2,C01233
EC3.3.2.2,C04635
EC3.3.2.6,C00909
EC3.3.2.6,C02165
EC3.3.2.9,C14786
EC3.3.2.9,C06205
EC3.3.2.9,C14787
EC3.3.2.9,C14800
EC3.3.2.9,C14801
EC3.3.2.9,C14839
EC3.3.2.9,C14844
EC3.3.2.9,C14840
EC3.3.2.9,C14842
EC3.3.2.9,C14850
EC3.3.2.9,C14852
EC3.3.2.9,C19586
EC3.3.2.9,C19588
EC3.3.2.9,C19489
EC3.3.2.9,C19490
EC3.3.2.9,C19604
EC3.3.2.9,C19607
EC3.4.11.1,C01419
EC3.4.11.1,C05729
EC3.4.11.1,C05726
EC3.4.11.2,C01419
EC3.4.11.2,C05729
EC3.4.11.2,C05726
EC3.4.11.23,C01419
EC3.4.11.23,C05729
EC3.4.11.23,C05726
EC3.4.11.5,C00012
EC3.4.11.5,C00148
EC3.4.19.13,C01419
EC3.5.1.1,C00152
EC3.5.1.10,C00234
EC3.5.1.102,C15563
EC3.5.1.102,C01304
EC3.5.1.106,C18232
EC3.5.1.106,C01596
EC3.5.1.107,C01596
EC3.5.1.107,C01384
EC3.5.1.108,C04738
EC3.5.1.108,C06022
EC3.5.1.110,C20231
EC3.5.1.110,C20249
EC3.5.1.110,C01563
EC3.5.1.110,C20254
EC3.5.1.110,C20253
EC3.5.1.111,C00940
EC3.5.1.112,C17582
EC3.5.1.112,C01743
EC3.5.1.113,C17587
EC3.5.1.113,C17588
EC3.5.1.116,C00603
EC3.5.1.118,C20995
EC3.5.1.118,C20994
EC3.5.1.125,C19929
EC3.5.1.125,C03283
EC3.5.1.126,C01444
EC3.5.1.126,C00209
EC3.5.1.130,C19889
EC3.5.1.130,C00047
EC3.5.1.131,C22084
EC3.5.1.131,C22085
EC3.5.1.132,C20951
EC3.5.1.132,C00077
EC3.5.1.16,C15532
EC3.5.1.16,C00327
EC3.5.1.16,C00437
EC3.5.1.16,C00077
EC3.5.1.18,C04421
EC3.5.1.18,C00666
EC3.5.1.19,C00153
EC3.5.1.19,C00253
EC3.5.1.2,C00819
EC3.5.1.2,C00217
EC3.5.1.23,C12126
EC3.5.1.23,C00836
EC3.5.1.23,C12145
EC3.5.1.23,C12144
EC3.5.1.23,C00195
EC3.5.1.23,C00319
EC3.5.1.24,C05122
EC3.5.1.24,C00245
EC3.5.1.24,C00695
EC3.5.1.24,C05466
EC3.5.1.24,C02528
EC3.5.1.24,C05465
EC3.5.1.24,C01921
EC3.5.1.25,C06376
EC3.5.1.25,C06377
EC3.5.1.25,C00357
EC3.5.1.25,C00352
EC3.5.1.29,C01215
EC3.5.1.29,C00232
EC3.5.1.3,C00940
EC3.5.1.3,C02362
EC3.5.1.30,C00990
EC3.5.1.30,C00431
EC3.5.1.38,C00819
EC3.5.1.38,C00217
EC3.5.1.38,C00152
EC3.5.1.4,C02505
EC3.5.1.4,C07086
EC3.5.1.4,C02693
EC3.5.1.4,C00954
EC3.5.1.4,C03078
EC3.5.1.4,C01035
EC3.5.1.4,C01659
EC3.5.1.4,C00511
EC3.5.1.4,C09815
EC3.5.1.4,C00180
EC3.5.1.41,C00461
EC3.5.1.41,C00734
EC3.5.1.42,C00455
EC3.5.1.42,C01185
EC3.5.1.47,C04390
EC3.5.1.47,C00666
EC3.5.1.5,C00086
EC3.5.1.53,C00436
EC3.5.1.53,C00134
EC3.5.1.54,C01010
EC3.5.1.59,C01043
EC3.5.1.59,C00213
EC3.5.1.6,C21029
EC3.5.1.6,C01205
EC3.5.1.6,C16631
EC3.5.1.6,C16632
EC3.5.1.6,C02642
EC3.5.1.6,C00099
EC3.5.1.68,C01045
EC3.5.1.78,C05730
EC3.5.1.78,C00315
EC3.5.1.84,C06555
EC3.5.1.84,C01010
EC3.5.1.86,C07301
EC3.5.1.86,C01983
EC3.5.1.9,C05653
EC3.5.1.9,C00108
EC3.5.1.9,C05648
EC3.5.1.9,C05651
EC3.5.1.9,C02700
EC3.5.1.9,C00328
EC3.5.1.90,C06508
EC3.5.1.90,C06507
EC3.5.1.94,C15767
EC3.5.1.94,C00334
EC3.5.1.95,C20846
EC3.5.1.95,C02170
EC3.5.1.95,C00086
EC3.5.1.95,C15607
EC3.5.1.95,C00383
EC3.5.1.96,C05931
EC3.5.2.1,C05281
EC3.5.2.1,C20846
EC3.5.2.1,C00813
EC3.5.2.1,C15607
EC3.5.2.10,C00791
EC3.5.2.10,C00300
EC3.5.2.14,C02565
EC3.5.2.14,C01043
EC3.5.2.15,C06554
EC3.5.2.15,C22084
EC3.5.2.17,C11821
EC3.5.2.17,C12248
EC3.5.2.18,C04226
EC3.5.2.18,C16159
EC3.5.2.2,C21028
EC3.5.2.2,C21029
EC3.5.2.2,C16630
EC3.5.2.2,C16631
EC3.5.2.2,C00429
EC3.5.2.2,C02642
EC3.5.2.3,C00337
EC3.5.2.3,C00438
EC3.5.2.5,C02350
EC3.5.2.5,C00499
EC3.5.2.7,C03680
EC3.5.2.7,C00439
EC3.5.2.9,C01879
EC3.5.3.1,C00062
EC3.5.3.1,C00077
EC3.5.3.1,C00086
EC3.5.3.10,C00792
EC3.5.3.10,C00515
EC3.5.3.11,C00179
EC3.5.3.11,C00134
EC3.5.3.12,C00179
EC3.5.3.12,C00436
EC3.5.3.13,C00439
EC3.5.3.13,C01045
EC3.5.3.22,C06657
EC3.5.3.22,C06658
EC3.5.3.23,C03296
EC3.5.3.23,C03415
EC3.5.3.26,C02091
EC3.5.3.26,C00603
EC3.5.3.3,C00300
EC3.5.3.3,C00213
EC3.5.3.3,C00086
EC3.5.3.4,C00499
EC3.5.3.4,C00086
EC3.5.3.4,C00603
EC3.5.3.6,C00062
EC3.5.3.6,C00327
EC3.5.3.7,C01035
EC3.5.3.7,C00334
EC3.5.3.8,C00439
EC3.5.3.9,C00499
EC3.5.3.9,C02091
EC3.5.4.1,C02376
EC3.5.4.1,C00178
EC3.5.4.1,C00380
EC3.5.4.1,C00106
EC3.5.4.10,C04734
EC3.5.4.10,C00130
EC3.5.4.12,C00239
EC3.5.4.12,C00365
EC3.5.4.13,C00458
EC3.5.4.13,C00460
EC3.5.4.16,C00044
EC3.5.4.16,C05922
EC3.5.4.16,C06148
EC3.5.4.16,C04895
EC3.5.4.16,C05923
EC3.5.4.19,C02741
EC3.5.4.19,C04896
EC3.5.4.2,C00147
EC3.5.4.2,C00262
EC3.5.4.21,C00791
EC3.5.4.21,C02565
EC3.5.4.22,C04282
EC3.5.4.22,C00433
EC3.5.4.25,C00044
EC3.5.4.25,C01304
EC3.5.4.26,C01304
EC3.5.4.26,C01268
EC3.5.4.27,C01274
EC3.5.4.27,C04330
EC3.5.4.28,C03431
EC3.5.4.28,C00021
EC3.5.4.29,C00044
EC3.5.4.29,C15563
EC3.5.4.3,C00242
EC3.5.4.3,C00385
EC3.5.4.30,C00458
EC3.5.4.30,C00365
EC3.5.4.31,C00170
EC3.5.4.31,C19787
EC3.5.4.39,C00044
EC3.5.4.39,C20567
EC3.5.4.4,C00212
EC3.5.4.4,C00294
EC3.5.4.4,C00559
EC3.5.4.4,C05512
EC3.5.4.40,C20773
EC3.5.4.40,C16999
EC3.5.4.42,C08734
EC3.5.4.42,C06554
EC3.5.4.42,C06553
EC3.5.4.43,C08735
EC3.5.4.43,C08734
EC3.5.4.43,C06552
EC3.5.4.43,C06553
EC3.5.4.44,C06231
EC3.5.4.44,C19929
EC3.5.4.5,C16635
EC3.5.4.5,C12739
EC3.5.4.5,C00475
EC3.5.4.5,C00299
EC3.5.4.5,C00881
EC3.5.4.5,C00526
EC3.5.4.9,C00445
EC3.5.4.9,C00234
EC3.5.5.1,C00726
EC3.5.5.1,C05715
EC3.5.5.1,C00302
EC3.5.5.1,C02938
EC3.5.5.1,C00954
EC3.5.5.1,C05714
EC3.5.5.1,C01401
EC3.5.5.1,C09814
EC3.5.5.1,C00180
EC3.5.5.1,C16074
EC3.5.5.1,C07086
EC3.5.5.5,C00726
EC3.5.99.2,C20267
EC3.5.99.2,C01279
EC3.5.99.2,C00378
EC3.5.99.2,C04294
EC3.5.99.5,C02220
EC3.5.99.5,C03453
EC3.5.99.6,C00352
EC3.5.99.6,C00085
EC3.5.99.7,C01234
EC3.5.99.7,C00109
EC3.6.1.11,C04494
EC3.6.1.11,C01228
EC3.6.1.12,C00705
EC3.6.1.12,C00239
EC3.6.1.12,C00458
EC3.6.1.13,C00301
EC3.6.1.13,C00117
EC3.6.1.15,C00068
EC3.6.1.15,C01081
EC3.6.1.15,C00002
EC3.6.1.15,C00008
EC3.6.1.16,C00513
EC3.6.1.16,C00093
EC3.6.1.17,C01260
EC3.6.1.17,C00002
EC3.6.1.17,C06198
EC3.6.1.17,C00075
EC3.6.1.17,C04392
EC3.6.1.17,C00700
EC3.6.1.17,C00044
EC3.6.1.17,C01261
EC3.6.1.21,C00096
EC3.6.1.21,C00636
EC3.6.1.21,C00301
EC3.6.1.21,C00117
EC3.6.1.21,C00498
EC3.6.1.21,C00103
EC3.6.1.21,C00620
EC3.6.1.21,C06192
EC3.6.1.22,C00857
EC3.6.1.22,C01185
EC3.6.1.22,C00003
EC3.6.1.22,C00455
EC3.6.1.23,C21751
EC3.6.1.23,C04242
EC3.6.1.23,C00460
EC3.6.1.23,C00365
EC3.6.1.26,C00269
EC3.6.1.26,C00416
EC3.6.1.27,C04574
EC3.6.1.27,C17556
EC3.6.1.28,C03028
EC3.6.1.28,C00068
EC3.6.1.29,C06197
EC3.6.1.29,C00008
EC3.6.1.31,C02739
EC3.6.1.31,C02741
EC3.6.1.40,C04494
EC3.6.1.40,C01228
EC3.6.1.41,C01260
EC3.6.1.41,C00008
EC3.6.1.45,C00029
EC3.6.1.45,C00103
EC3.6.1.53,C00301
EC3.6.1.53,C00117
EC3.6.1.54,C04652
EC3.6.1.54,C04824
EC3.6.1.57,C19971
EC3.6.1.57,C19972
EC3.6.1.6,C00015
EC3.6.1.6,C00105
EC3.6.1.6,C00035
EC3.6.1.6,C00144
EC3.6.1.6,C00104
EC3.6.1.6,C00130
EC3.6.1.61,C01260
EC3.6.1.61,C00002
EC3.6.1.63,C20422
EC3.6.1.63,C20423
EC3.6.1.65,C00063
EC3.6.1.65,C00055
EC3.6.1.65,C00458
EC3.6.1.65,C00239
EC3.6.1.66,C16617
EC3.6.1.66,C04646
EC3.6.1.66,C00700
EC3.6.1.66,C00655
EC3.6.1.66,C01345
EC3.6.1.66,C06196
EC3.6.1.66,C00081
EC3.6.1.66,C00130
EC3.6.1.67,C04895
EC3.6.1.67,C05925
EC3.6.1.7,C00227
EC3.6.1.7,C06206
EC3.6.1.7,C00180
EC3.6.1.73,C00081
EC3.6.1.73,C00104
EC3.6.1.73,C00700
EC3.6.1.73,C01337
EC3.6.1.76,C00235
EC3.6.1.76,C21214
EC3.6.1.9,C00003
EC3.6.1.9,C00455
EC3.6.1.9,C00016
EC3.6.1.9,C00061
EC3.6.1.9,C00029
EC3.6.1.9,C00103
EC3.6.1.9,C00857
EC3.6.1.9,C01185
EC3.6.1.9,C01134
EC3.6.1.9,C00882
EC3.6.1.9,C00002
EC3.6.1.9,C00020
EC3.6.1.9,C00044
EC3.6.1.9,C00144
EC3.6.1.9,C00063
EC3.6.1.9,C00055
EC3.6.1.9,C00075
EC3.6.1.9,C00105
EC3.6.1.9,C00459
EC3.6.1.9,C00364
EC3.7.1.12,C16242
EC3.7.1.12,C16243
EC3.7.1.13,C08062
EC3.7.1.13,C00596
EC3.7.1.13,C00108
EC3.7.1.14,C04479
EC3.7.1.14,C00596
EC3.7.1.14,C00042
EC3.7.1.14,C12624
EC3.7.1.14,C00122
EC3.7.1.17,C04844
EC3.7.1.17,C20199
EC3.7.1.17,C20240
EC3.7.1.19,C15986
EC3.7.1.19,C15987
EC3.7.1.19,C03056
EC3.7.1.2,C01061
EC3.7.1.2,C00122
EC3.7.1.2,C00164
EC3.7.1.20,C02514
EC3.7.1.20,C00122
EC3.7.1.21,C09821
EC3.7.1.21,C06714
EC3.7.1.22,C04287
EC3.7.1.22,C16737
EC3.7.1.25,C06210
EC3.7.1.25,C00596
EC3.7.1.26,C20781
EC3.7.1.26,C00186
EC3.7.1.3,C03227
EC3.7.1.3,C00632
EC3.7.1.3,C02700
EC3.7.1.3,C05653
EC3.7.1.3,C00328
EC3.7.1.3,C00108
EC3.7.1.5,C02514
EC3.7.1.5,C00122
EC3.7.1.8,C06587
EC3.7.1.8,C02370
EC3.7.1.8,C00596
EC3.7.1.8,C01273
EC3.7.1.8,C00180
EC3.7.1.9,C07087
EC3.7.1.9,C00511
EC3.7.1.9,C00596
EC3.7.1.9,C06760
EC3.7.1.9,C11354
EC3.7.1.9,C00682
EC3.8.1.2,C06755
EC3.8.1.2,C00160
EC3.8.1.3,C06755
EC3.8.1.3,C00160
EC3.8.1.5,C06597
EC3.8.1.5,C06598
EC3.8.1.5,C06599
EC3.8.1.5,C06752
EC3.8.1.5,C06753
EC3.8.1.5,C06609
EC3.8.1.5,C06611
EC3.8.1.5,C06610
EC3.8.1.5,C06612
EC3.8.1.5,C06988
EC3.8.1.5,C16181
EC3.8.1.5,C16182
EC4.1.1.1,C00068
EC4.1.1.1,C05125
EC4.1.1.100,C00254
EC4.1.1.100,C20953
EC4.1.1.101,C00149
EC4.1.1.101,C00186
EC4.1.1.103,C21298
EC4.1.1.103,C01751
EC4.1.1.105,C21777
EC4.1.1.105,C21762
EC4.1.1.105,C00078
EC4.1.1.105,C00398
EC4.1.1.11,C00099
EC4.1.1.111,C00748
EC4.1.1.111,C21835
EC4.1.1.112,C06030
EC4.1.1.112,C00109
EC4.1.1.115,C00954
EC4.1.1.115,C08313
EC4.1.1.116,C00515
EC4.1.1.116,C00134
EC4.1.1.116,C00739
EC4.1.1.116,C01672
EC4.1.1.117,C22072
EC4.1.1.117,C22073
EC4.1.1.12,C00606
EC4.1.1.12,C09306
EC4.1.1.12,C00041
EC4.1.1.123,C02734
EC4.1.1.123,C00156
EC4.1.1.126,C22453
EC4.1.1.126,C20345
EC4.1.1.15,C00099
EC4.1.1.15,C00506
EC4.1.1.15,C00245
EC4.1.1.15,C00606
EC4.1.1.15,C00519
EC4.1.1.15,C00334
EC4.1.1.17,C00077
EC4.1.1.17,C00134
EC4.1.1.18,C00047
EC4.1.1.18,C01672
EC4.1.1.19,C00062
EC4.1.1.19,C00179
EC4.1.1.2,C00209
EC4.1.1.20,C00680
EC4.1.1.20,C00047
EC4.1.1.21,C04751
EC4.1.1.21,C03373
EC4.1.1.22,C00135
EC4.1.1.22,C00388
EC4.1.1.23,C01103
EC4.1.1.23,C00105
EC4.1.1.25,C00355
EC4.1.1.25,C03758
EC4.1.1.25,C00483
EC4.1.1.28,C00078
EC4.1.1.28,C00398
EC4.1.1.28,C05332
EC4.1.1.28,C00483
EC4.1.1.28,C05651
EC4.1.1.28,C05638
EC4.1.1.28,C00355
EC4.1.1.28,C03758
EC4.1.1.28,C00643
EC4.1.1.28,C00780
EC4.1.1.31,C00074
EC4.1.1.32,C00074
EC4.1.1.33,C01143
EC4.1.1.33,C00129
EC4.1.1.35,C00167
EC4.1.1.35,C00190
EC4.1.1.36,C04352
